9.3285 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
14.0725 	EXP 	Created blank_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blank_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
14.0835 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
14.0842 	EXP 	Created trialBlockText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='trialBlockText', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
14.0919 	EXP 	Created goodbye_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='goodbye_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you for participating!', units='height', win=Window(...), wrapWidth=1)
14.1049 	EXP 	welcome_text: autoDraw = True
16.1067 	EXP 	welcome_text: autoDraw = False
16.1067 	EXP 	welcome_text: autoDraw = False
16.1067 	EXP 	instructions_text: autoDraw = True
17.0653 	EXP 	Created sequence: random, trialTypes=1, nReps=3, seed=None
17.0658 	EXP 	New trial (rep=0, index=0): None
17.0953 	EXP 	Imported stims.xlsx as conditions, 118 conditions, 1 params
17.1003 	EXP 	Created sequence: random, trialTypes=118, nReps=3, seed=None
17.1006 	EXP 	New trial (rep=0, index=0): {'stimulus_time': 'Dataset/httpimgtimeincnetpeopleinewsjerryseinfeldjpg.jpg'}
17.1018 	DATA 	Keypress: space
17.1072 	EXP 	instructions_text: autoDraw = False
17.1072 	EXP 	blank_text: autoDraw = True
17.6083 	EXP 	blank_text: autoDraw = False
17.6083 	EXP 	image: image = 'Dataset/httpimgtimeincnetpeopleinewsjerryseinfeldjpg.jpg'
17.6083 	EXP 	image: autoDraw = True
18.0761 	EXP 	New trial (rep=0, index=1): {'stimulus_time': 'Dataset/httpimagesrottentomatoescomimagesspotlightsnewsjerryseinfeldjpg.jpg'}
18.0920 	EXP 	image: autoDraw = False
18.0920 	EXP 	blank_text: autoDraw = True
18.6092 	EXP 	blank_text: autoDraw = False
18.6092 	EXP 	image: image = 'Dataset/httpimagesrottentomatoescomimagesspotlightsnewsjerryseinfeldjpg.jpg'
18.6092 	EXP 	image: autoDraw = True
19.0604 	EXP 	New trial (rep=0, index=2): {'stimulus_time': 'Dataset/httpwwwbooksforbetterlivingcomwpcontentuploadsMindyKalingAuthorPhotojpg.jpg'}
19.0764 	EXP 	image: autoDraw = False
19.0764 	EXP 	blank_text: autoDraw = True
19.5936 	EXP 	blank_text: autoDraw = False
19.5936 	EXP 	image: image = 'Dataset/httpwwwbooksforbetterlivingcomwpcontentuploadsMindyKalingAuthorPhotojpg.jpg'
19.5936 	EXP 	image: autoDraw = True
20.0615 	EXP 	New trial (rep=0, index=3): {'stimulus_time': 'Dataset/httpssmediacacheakpinimgcomxafaffbbbbdbcbdddjpg.jpg'}
20.0776 	EXP 	image: autoDraw = False
20.0776 	EXP 	blank_text: autoDraw = True
20.5947 	EXP 	blank_text: autoDraw = False
20.5947 	EXP 	image: image = 'Dataset/httpssmediacacheakpinimgcomxafaffbbbbdbcbdddjpg.jpg'
20.5947 	EXP 	image: autoDraw = True
21.0626 	EXP 	New trial (rep=0, index=4): {'stimulus_time': 'Dataset/httpikinjaimgcomgawkermediaimageuploadsWmIuhdsrcedidjpgjpg.jpg'}
21.0786 	EXP 	image: autoDraw = False
21.0786 	EXP 	blank_text: autoDraw = True
21.6124 	EXP 	blank_text: autoDraw = False
21.6124 	EXP 	image: image = 'Dataset/httpikinjaimgcomgawkermediaimageuploadsWmIuhdsrcedidjpgjpg.jpg'
21.6124 	EXP 	image: autoDraw = True
22.0637 	EXP 	New trial (rep=0, index=5): {'stimulus_time': 'Dataset/httpssmediacacheakpinimgcomxeebdfdbaaajpg.jpg'}
22.0797 	EXP 	image: autoDraw = False
22.0797 	EXP 	blank_text: autoDraw = True
22.5970 	EXP 	blank_text: autoDraw = False
22.5970 	EXP 	image: image = 'Dataset/httpssmediacacheakpinimgcomxeebdfdbaaajpg.jpg'
22.5970 	EXP 	image: autoDraw = True
23.0648 	EXP 	New trial (rep=0, index=6): {'stimulus_time': 'Dataset/httpcdnlyricssongonlyricsnetwpcontentuploadsEltonJohnDiscographyCDreleasesjpg.jpg'}
23.0808 	EXP 	image: autoDraw = False
23.0808 	EXP 	blank_text: autoDraw = True
23.5980 	EXP 	blank_text: autoDraw = False
23.5980 	EXP 	image: image = 'Dataset/httpcdnlyricssongonlyricsnetwpcontentuploadsEltonJohnDiscographyCDreleasesjpg.jpg'
23.5980 	EXP 	image: autoDraw = True
24.0658 	EXP 	New trial (rep=0, index=7): {'stimulus_time': 'Dataset/httpssmediacacheakpinimgcomxfeebfdccajpg.jpg'}
24.0819 	EXP 	image: autoDraw = False
24.0819 	EXP 	blank_text: autoDraw = True
24.5990 	EXP 	blank_text: autoDraw = False
24.5990 	EXP 	image: image = 'Dataset/httpssmediacacheakpinimgcomxfeebfdccajpg.jpg'
24.5990 	EXP 	image: autoDraw = True
25.0672 	EXP 	New trial (rep=0, index=8): {'stimulus_time': 'Dataset/httpimagegaladevcmseamadonnaprivatdetektivsquaretopsquarejpgv.jpg'}
25.0830 	EXP 	image: autoDraw = False
25.0830 	EXP 	blank_text: autoDraw = True
25.6002 	EXP 	blank_text: autoDraw = False
25.6002 	EXP 	image: image = 'Dataset/httpimagegaladevcmseamadonnaprivatdetektivsquaretopsquarejpgv.jpg'
25.6002 	EXP 	image: autoDraw = True
26.0681 	EXP 	New trial (rep=0, index=9): {'stimulus_time': 'Dataset/httpwwwimpropercomimagesuploadsusercontentimagesSoroffMindyjpg.jpg'}
26.0841 	EXP 	image: autoDraw = False
26.0841 	EXP 	blank_text: autoDraw = True
26.6012 	EXP 	blank_text: autoDraw = False
26.6012 	EXP 	image: image = 'Dataset/httpwwwimpropercomimagesuploadsusercontentimagesSoroffMindyjpg.jpg'
26.6012 	EXP 	image: autoDraw = True
27.0692 	EXP 	New trial (rep=0, index=10): {'stimulus_time': 'Dataset/httpmediaonsugarcomfilesbabaaaaaMindyInterviewxxxlargejpg.jpg'}
27.0852 	EXP 	image: autoDraw = False
27.0852 	EXP 	blank_text: autoDraw = True
27.6024 	EXP 	blank_text: autoDraw = False
27.6024 	EXP 	image: image = 'Dataset/httpmediaonsugarcomfilesbabaaaaaMindyInterviewxxxlargejpg.jpg'
27.6024 	EXP 	image: autoDraw = True
28.0704 	EXP 	New trial (rep=0, index=11): {'stimulus_time': 'Dataset/httpimagesfandangocomrImageRendererredesignstaticimgnoxportraitjpgpcpcpcimagesmasterrepositoryperformerimagespjpg.jpg'}
28.0863 	EXP 	image: autoDraw = False
28.0863 	EXP 	blank_text: autoDraw = True
28.6035 	EXP 	blank_text: autoDraw = False
28.6035 	EXP 	image: image = 'Dataset/httpimagesfandangocomrImageRendererredesignstaticimgnoxportraitjpgpcpcpcimagesmasterrepositoryperformerimagespjpg.jpg'
28.6035 	EXP 	image: autoDraw = True
29.0718 	EXP 	New trial (rep=0, index=12): {'stimulus_time': 'Dataset/httppixelnymagcomimgsfashiondailymindykalingwhjpg.jpg'}
29.0876 	EXP 	image: autoDraw = False
29.0876 	EXP 	blank_text: autoDraw = True
29.6047 	EXP 	blank_text: autoDraw = False
29.6047 	EXP 	image: image = 'Dataset/httppixelnymagcomimgsfashiondailymindykalingwhjpg.jpg'
29.6047 	EXP 	image: autoDraw = True
30.0725 	EXP 	New trial (rep=0, index=13): {'stimulus_time': 'Dataset/httpspmctvlinefileswordpresscomeltonjohnjpg.jpg'}
30.0885 	EXP 	image: autoDraw = False
30.0885 	EXP 	blank_text: autoDraw = True
30.6058 	EXP 	blank_text: autoDraw = False
30.6058 	EXP 	image: image = 'Dataset/httpspmctvlinefileswordpresscomeltonjohnjpg.jpg'
30.6058 	EXP 	image: autoDraw = True
31.0736 	EXP 	New trial (rep=0, index=14): {'stimulus_time': 'Dataset/httpssmediacacheakpinimgcomxeedccadejpg.jpg'}
31.0895 	EXP 	image: autoDraw = False
31.0895 	EXP 	blank_text: autoDraw = True
31.6069 	EXP 	blank_text: autoDraw = False
31.6069 	EXP 	image: image = 'Dataset/httpssmediacacheakpinimgcomxeedccadejpg.jpg'
31.6069 	EXP 	image: autoDraw = True
32.0747 	EXP 	New trial (rep=0, index=15): {'stimulus_time': 'Dataset/httpwwwlautdeEltonJohneltonjohnjpg.jpg'}
32.0906 	EXP 	image: autoDraw = False
32.0906 	EXP 	blank_text: autoDraw = True
32.6079 	EXP 	blank_text: autoDraw = False
32.6079 	EXP 	image: image = 'Dataset/httpwwwlautdeEltonJohneltonjohnjpg.jpg'
32.6079 	EXP 	image: autoDraw = True
33.0759 	EXP 	New trial (rep=0, index=16): {'stimulus_time': 'Dataset/httpassetsrollingstonecomassetsimagesalbumreviewaffaceabdcccaeedjpg.jpg'}
33.0917 	EXP 	image: autoDraw = False
33.0917 	EXP 	blank_text: autoDraw = True
33.6092 	EXP 	blank_text: autoDraw = False
33.6092 	EXP 	image: image = 'Dataset/httpassetsrollingstonecomassetsimagesalbumreviewaffaceabdcccaeedjpg.jpg'
33.6092 	EXP 	image: autoDraw = True
34.0601 	EXP 	New trial (rep=0, index=17): {'stimulus_time': 'Dataset/httpssmediacacheakpinimgcomxdfdfadcfeabjpg.jpg'}
34.0762 	EXP 	image: autoDraw = False
34.0762 	EXP 	blank_text: autoDraw = True
34.5934 	EXP 	blank_text: autoDraw = False
34.5934 	EXP 	image: image = 'Dataset/httpssmediacacheakpinimgcomxdfdfadcfeabjpg.jpg'
34.5934 	EXP 	image: autoDraw = True
35.0613 	EXP 	New trial (rep=0, index=18): {'stimulus_time': 'Dataset/httpwwwbeastiemaniacomwhoismadonnamadonnajpg.jpg'}
35.0772 	EXP 	image: autoDraw = False
35.0772 	EXP 	blank_text: autoDraw = True
35.5946 	EXP 	blank_text: autoDraw = False
35.5946 	EXP 	image: image = 'Dataset/httpwwwbeastiemaniacomwhoismadonnamadonnajpg.jpg'
35.5946 	EXP 	image: autoDraw = True
36.0624 	EXP 	New trial (rep=0, index=19): {'stimulus_time': 'Dataset/httpcdnpastemagazinecomwwwarticlesmindykalingndbookjpg.jpg'}
36.0783 	EXP 	image: autoDraw = False
36.0783 	EXP 	blank_text: autoDraw = True
36.5955 	EXP 	blank_text: autoDraw = False
36.5955 	EXP 	image: image = 'Dataset/httpcdnpastemagazinecomwwwarticlesmindykalingndbookjpg.jpg'
36.5955 	EXP 	image: autoDraw = True
37.0635 	EXP 	New trial (rep=0, index=20): {'stimulus_time': 'Dataset/httpssmediacacheakpinimgcomxfcfcbaeaeddabbjpg.jpg'}
37.0795 	EXP 	image: autoDraw = False
37.0795 	EXP 	blank_text: autoDraw = True
37.5967 	EXP 	blank_text: autoDraw = False
37.5967 	EXP 	image: image = 'Dataset/httpssmediacacheakpinimgcomxfcfcbaeaeddabbjpg.jpg'
37.5967 	EXP 	image: autoDraw = True
38.0645 	EXP 	New trial (rep=0, index=21): {'stimulus_time': 'Dataset/httpwwwnndbcompeoplejerryseinfeldaujpg.jpg'}
38.0805 	EXP 	image: autoDraw = False
38.0805 	EXP 	blank_text: autoDraw = True
38.5978 	EXP 	blank_text: autoDraw = False
38.5978 	EXP 	image: image = 'Dataset/httpwwwnndbcompeoplejerryseinfeldaujpg.jpg'
38.5978 	EXP 	image: autoDraw = True
39.0656 	EXP 	New trial (rep=0, index=22): {'stimulus_time': 'Dataset/httpcdncdnjustjaredcomwpcontentuploadsheadlineseltonjohnemmysperformancewatchnowjpg.jpg'}
39.0816 	EXP 	image: autoDraw = False
39.0816 	EXP 	blank_text: autoDraw = True
39.5989 	EXP 	blank_text: autoDraw = False
39.5989 	EXP 	image: image = 'Dataset/httpcdncdnjustjaredcomwpcontentuploadsheadlineseltonjohnemmysperformancewatchnowjpg.jpg'
39.5989 	EXP 	image: autoDraw = True
40.0667 	EXP 	New trial (rep=0, index=23): {'stimulus_time': 'Dataset/httpmediavoguecomrwblondesdarkbrowsmadonnajpg.jpg'}
40.0827 	EXP 	image: autoDraw = False
40.0827 	EXP 	blank_text: autoDraw = True
40.6000 	EXP 	blank_text: autoDraw = False
40.6000 	EXP 	image: image = 'Dataset/httpmediavoguecomrwblondesdarkbrowsmadonnajpg.jpg'
40.6000 	EXP 	image: autoDraw = True
41.0679 	EXP 	New trial (rep=0, index=24): {'stimulus_time': 'Dataset/httpimggalpmdstaticnetfithttpAFFwwwEgalaEfrFvarFgalFstorageFimagesFmediaFmultiuploaddufevrierFeltonjohnFfreFRFeltonjohnEjpgxqualityeltonjohnjpg.jpg'}
41.0838 	EXP 	image: autoDraw = False
41.0838 	EXP 	blank_text: autoDraw = True
41.6011 	EXP 	blank_text: autoDraw = False
41.6011 	EXP 	image: image = 'Dataset/httpimggalpmdstaticnetfithttpAFFwwwEgalaEfrFvarFgalFstorageFimagesFmediaFmultiuploaddufevrierFeltonjohnFfreFRFeltonjohnEjpgxqualityeltonjohnjpg.jpg'
41.6011 	EXP 	image: autoDraw = True
42.0690 	EXP 	New trial (rep=0, index=25): {'stimulus_time': 'Dataset/httpsuploadwikimediaorgwikipediacommonsthumbbJerrySeinfeldjpgpxJerrySeinfeldjpg.jpg'}
42.0849 	EXP 	image: autoDraw = False
42.0849 	EXP 	blank_text: autoDraw = True
42.6022 	EXP 	blank_text: autoDraw = False
42.6022 	EXP 	image: image = 'Dataset/httpsuploadwikimediaorgwikipediacommonsthumbbJerrySeinfeldjpgpxJerrySeinfeldjpg.jpg'
42.6022 	EXP 	image: autoDraw = True
43.0701 	EXP 	New trial (rep=0, index=26): {'stimulus_time': 'Dataset/httpsuploadwikimediaorgwikipediacommonsthumbddBenAffleckbyGageSkidmorejpgpxBenAffleckbyGageSkidmorejpg.jpg'}
43.0860 	EXP 	image: autoDraw = False
43.0860 	EXP 	blank_text: autoDraw = True
43.6033 	EXP 	blank_text: autoDraw = False
43.6033 	EXP 	image: image = 'Dataset/httpsuploadwikimediaorgwikipediacommonsthumbddBenAffleckbyGageSkidmorejpgpxBenAffleckbyGageSkidmorejpg.jpg'
43.6033 	EXP 	image: autoDraw = True
44.0711 	EXP 	New trial (rep=0, index=27): {'stimulus_time': 'Dataset/httpssmediacacheakpinimgcomxfecfecaefaadfebejpg.jpg'}
44.0871 	EXP 	image: autoDraw = False
44.0871 	EXP 	blank_text: autoDraw = True
44.6044 	EXP 	blank_text: autoDraw = False
44.6044 	EXP 	image: image = 'Dataset/httpssmediacacheakpinimgcomxfecfecaefaadfebejpg.jpg'
44.6044 	EXP 	image: autoDraw = True
45.0722 	EXP 	New trial (rep=0, index=28): {'stimulus_time': 'Dataset/httpecximagesamazoncomimagesIfmaBKWLACULSRjpg.jpg'}
45.0882 	EXP 	image: autoDraw = False
45.0882 	EXP 	blank_text: autoDraw = True
45.6056 	EXP 	blank_text: autoDraw = False
45.6056 	EXP 	image: image = 'Dataset/httpecximagesamazoncomimagesIfmaBKWLACULSRjpg.jpg'
45.6056 	EXP 	image: autoDraw = True
46.0733 	EXP 	New trial (rep=0, index=29): {'stimulus_time': 'Dataset/httpbpblogspotcomedLMjVpRGkSWexgsXjkNIAAAAAAAADWgFFtAUqBlhAsjpg.jpg'}
46.0894 	EXP 	image: autoDraw = False
46.0894 	EXP 	blank_text: autoDraw = True
46.6067 	EXP 	blank_text: autoDraw = False
46.6067 	EXP 	image: image = 'Dataset/httpbpblogspotcomedLMjVpRGkSWexgsXjkNIAAAAAAAADWgFFtAUqBlhAsjpg.jpg'
46.6067 	EXP 	image: autoDraw = True
47.0744 	EXP 	New trial (rep=0, index=30): {'stimulus_time': 'Dataset/httpwwwpsychiatrictimescomsitesdefaultfilesimagesmediaPTMofficSeinfeldjpg.jpg'}
47.0903 	EXP 	image: autoDraw = False
47.0903 	EXP 	blank_text: autoDraw = True
47.2094 	DATA 	Keypress: escape
48.1722 	EXP 	window1: mouseVisible = True
